FEATURE,Anatomical,Functional,Clinical,Non-Specific,Classification
relevant,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
relevant information,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
reliability,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
reliable,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
reliably,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
reliance,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
relied,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
relies,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
rely,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
remain,0.0,0.0,0.0,1.0,Non-Specific
remain unclear,0.0,0.0,0.0,1.0,Non-Specific
remained,0.0,0.0,0.0,1.0,Non-Specific
remaining,0.0,0.0,0.0,1.0,Non-Specific
remember,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
remembered,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
remembering,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
remote,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
reorganization,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,Non-Specific
repeat,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
repeated,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
repeatedly,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
repetition,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
repetition suppression,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
repetitive,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
replicated,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
report,0.0,0.0,0.0,1.0,Non-Specific
reported,0.0,0.0,0.0,1.0,Non-Specific
reports,0.0,0.0,0.0,1.0,Non-Specific
represent,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
representation,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
representational,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
representations,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
represented,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
representing,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
represents,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
require,0.0,0.0,0.0,1.0,Non-Specific
required,0.0,0.0,0.0,1.0,Non-Specific
requirements,0.0,0.0,0.0,1.0,Non-Specific
requires,0.0,0.0,0.0,1.0,Non-Specific
requiring,0.0,0.0,0.0,1.0,Non-Specific
research,0.0,0.0,0.0,1.0,Non-Specific
research suggests,0.0,0.0,0.0,1.0,Non-Specific
researchers,0.0,0.0,0.0,1.0,Non-Specific
residual,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
resolution,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
resolve,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
resonance,0.0,0.0,0.0,0.8888888888888888,Non-Specific
resonance compare,0.0,0.0,0.0,1.0,Non-Specific
resonance experiment,0.0,0.0,0.0,1.0,Non-Specific
resonance healthy,0.0,0.0,0.0,1.0,Non-Specific
resonance identify,0.0,0.0,0.0,1.0,Non-Specific
resonance images,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
resonance measure,0.0,0.0,0.0,1.0,Non-Specific
resonance performing,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
resonance scans,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
resources,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
respect,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
respective,0.0,0.0,0.0,1.0,Non-Specific
respectively,0.0,0.0,0.0,1.0,Non-Specific
respond,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
responded,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
responding,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
responds,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
response,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
response inhibition,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
response selection,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
response time,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
response times,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
responses,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
responsible,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
responsive,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
responsiveness,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
rest,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
resting,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
resting state,0.0,1.0,0.0,0.0,Functional
restricted,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
result,0.0,0.0,0.0,1.0,Non-Specific
resulted,0.0,0.0,0.0,1.0,Non-Specific
resulting,0.0,0.0,0.0,1.0,Non-Specific
retention,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
retrieval,0.0,1.0,0.0,0.0,Functional
retrieved,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
retrosplenial,1.0,0.0,0.0,0.0,Anatomical
retrosplenial cortex,1.0,0.0,0.0,0.0,Anatomical
reveal,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
revealing,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
reveals,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
reversal,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
reverse,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
reversed,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
reward,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
reward anticipation,0.0,1.0,0.0,0.0,Functional
rewarding,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
rewards,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
rhythm,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
rich,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
rise,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
risk,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
risky,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
robust,0.0,0.0,0.0,1.0,Non-Specific
roi,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
rois,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
role,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
roles,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
rostral,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
rostral anterior,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
rotation,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
rs,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
rsfc,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
rt,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
rule,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
rules,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
run,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
runs,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
s1,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
saccade,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
saccades,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
sad,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,Functional
salience,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
salience network,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,Anatomical
salient,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
sample,0.0,0.0,0.0,1.0,Non-Specific
samples,0.0,0.0,0.0,1.0,Non-Specific
sampling,0.0,0.0,0.0,1.0,Non-Specific
scale,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
scales,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
scalp,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
scan,0.0,0.0,0.0,1.0,Non-Specific
scanned,0.0,0.0,0.0,1.0,Non-Specific
scanned using,0.0,0.0,0.0,1.0,Non-Specific
scanner,0.0,0.0,0.0,1.0,Non-Specific
scanning,0.0,0.0,0.0,1.0,Non-Specific
scans,0.0,0.0,0.0,1.0,Non-Specific
scene,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
scenes,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
schizophrenia,0.0,0.0,1.0,0.0,Clinical
schizophrenic,0.0,0.0,1.0,0.0,Clinical
sclerosis,0.0,0.0,1.0,0.0,Clinical
score,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
scores,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
scrambled,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
screen,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
sd,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
se,0.0,0.0,0.0,1.0,Non-Specific
search,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
second,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
secondary,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,Non-Specific
secondary somatosensory,0.7777777777777778,0.2222222222222222,0.0,0.0,Anatomical
sectional,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
seed,0.0,0.0,0.0,1.0,Non-Specific
seeds,0.0,0.0,0.0,1.0,Non-Specific
seeking,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
seen,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
segregated,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
segregation,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
select,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
selected,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
selection,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
selective,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
selective attention,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
selectively,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
selectivity,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
self,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
self referential,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
self reported,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,Non-Specific
semantic,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
semantic information,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
semantic knowledge,0.0,1.0,0.0,0.0,Functional
semantic memory,0.0,1.0,0.0,0.0,Functional
semantically,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
semantics,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
sensation,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
sensations,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
sense,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
sensitive,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
sensitivity,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
sensorimotor,0.5555555555555556,0.4444444444444444,0.0,0.0,Anatomical
sensorimotor cortex,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
sensory,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
sensory information,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
sensory modalities,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
sensory motor,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,Functional
sentence,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
sentence comprehension,0.0,1.0,0.0,0.0,Functional
sentences,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
separable,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
separate,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
separated,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
separately,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
separation,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
sequence,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
sequences,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
sequential,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
serial,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
series,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
serotonin,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,Functional
serve,0.0,0.0,0.0,1.0,Non-Specific
served,0.0,0.0,0.0,1.0,Non-Specific
serves,0.0,0.0,0.0,1.0,Non-Specific
session,0.0,0.0,0.0,1.0,Non-Specific
sessions,0.0,0.0,0.0,1.0,Non-Specific
set,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
sets,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
setting,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
settings,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
seven,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
seventeen,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
severe,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,Clinical
severity,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,Clinical
sex,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,Functional
sexual,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
sham,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,Non-Specific
shape,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
shaped,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
shapes,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
share,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
shared,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
shed,0.0,0.0,0.0,1.0,Non-Specific
shed light,0.0,0.0,0.0,1.0,Non-Specific
shift,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
shifted,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
shifting,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
shifts,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
short,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
short term,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
shorter,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
showing,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
shown,0.0,0.0,0.0,1.0,Non-Specific
shows,0.0,0.0,0.0,1.0,Non-Specific
si,0.4444444444444444,0.0,0.0,0.5555555555555556,Non-Specific
sided,0.0,0.0,0.0,1.0,Non-Specific
sighted,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,Functional
sign,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
signal,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
signal change,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
signal intensity,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
signal task,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
signaling,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
signals,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
signature,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
significance,0.0,0.0,0.0,1.0,Non-Specific
signs,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
sii,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
silent,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
similarities,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
similarity,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
similarly,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
simple,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
simply,0.0,0.0,0.0,1.0,Non-Specific
simulated,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
simulation,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
simultaneous,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
simultaneous eeg,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
simultaneously,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
single,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Non-Specific
single subject,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
single trial,0.0,0.0,0.0,1.0,Non-Specific
site,0.0,0.0,0.0,1.0,Non-Specific
sites,0.0,0.0,0.0,1.0,Non-Specific
situation,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
situations,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
sixteen,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
size,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
sizes,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
skill,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
skills,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
skin,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,Functional
skin conductance,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,Non-Specific
sleep,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
slow,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
slower,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
sma,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
small,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
smaller,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
smokers,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,Clinical
smoking,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,Functional
sn,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,Anatomical
social,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
social cognition,0.0,1.0,0.0,0.0,Functional
social cognitive,0.0,1.0,0.0,0.0,Functional
social interaction,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
social interactions,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
socially,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
software,0.0,0.0,0.0,1.0,Non-Specific
solving,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
somatosensory,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,Anatomical
somatosensory cortex,1.0,0.0,0.0,0.0,Anatomical
somatosensory cortices,1.0,0.0,0.0,0.0,Anatomical
sought,0.0,0.0,0.0,1.0,Non-Specific
sound,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
sounds,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
source,0.0,0.0,0.0,1.0,Non-Specific
sources,0.0,0.0,0.0,1.0,Non-Specific
space,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
span,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
sparse,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
spatial,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
spatial attention,0.0,1.0,0.0,0.0,Functional
spatial information,0.0,1.0,0.0,0.0,Functional
spatial temporal,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,Functional
spatially,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
spatiotemporal,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,Functional
speaker,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
speakers,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
speaking,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
special,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
specialization,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
specialized,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
species,0.0,0.0,0.0,1.0,Non-Specific
specifically,0.0,0.0,0.0,1.0,Non-Specific
specificity,0.0,0.0,0.0,1.0,Non-Specific
specified,0.0,0.0,0.0,1.0,Non-Specific
spectral,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
spectrum,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,Clinical
spectrum disorder,0.0,0.0,1.0,0.0,Clinical
spectrum disorders,0.0,0.0,1.0,0.0,Clinical
speech,0.0,1.0,0.0,0.0,Functional
speech perception,0.0,1.0,0.0,0.0,Functional
speech production,0.0,1.0,0.0,0.0,Functional
speech sounds,0.0,1.0,0.0,0.0,Functional
speed,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
spin,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
spinal,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,Anatomical
spl,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
spoken,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
spontaneous,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
stable,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
stage,0.0,0.0,0.0,1.0,Non-Specific
stages,0.0,0.0,0.0,1.0,Non-Specific
standard,0.0,0.0,0.0,1.0,Non-Specific
standardized,0.0,0.0,0.0,1.0,Non-Specific
state,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
state functional,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
state networks,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,Non-Specific
statement,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
states,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
static,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
statistics,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
status,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
step,0.0,0.0,0.0,1.0,Non-Specific
stg,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
stimulated,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
stimulation,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
stimulation tms,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
stimuli,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
stimuli presented,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
stimulus,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
stimulus driven,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
stimulus response,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
stop,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
stop signal,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
storage,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
stored,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
strategic,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
strategies,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
strategy,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
stream,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
streams,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
strength,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
stress,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,Functional
stress disorder,0.0,0.1111111111111111,0.8888888888888888,0.0,Clinical
striatal,1.0,0.0,0.0,0.0,Anatomical
striatum,1.0,0.0,0.0,0.0,Anatomical
striking,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
stroke,0.0,0.0,0.8888888888888888,0.1111111111111111,Clinical
strong,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
strongest,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
strongly,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
stroop,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
stroop task,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
structural,0.5555555555555556,0.0,0.0,0.4444444444444444,Anatomical
structural functional,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
structural magnetic,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
structure,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,Non-Specific
structure function,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
structures,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
structures involved,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
sts,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
students,0.0,0.0,0.3333333333333333,0.6666666666666666,Non-Specific
studied,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
studying,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
sub,0.0,0.0,0.0,1.0,Non-Specific
subcortical,1.0,0.0,0.0,0.0,Anatomical
subcortical structures,1.0,0.0,0.0,0.0,Anatomical
subgenual,1.0,0.0,0.0,0.0,Anatomical
subject,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
subjective,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
subregions,0.5555555555555556,0.0,0.0,0.4444444444444444,Anatomical
subsequent,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
subsequent memory,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
subsequently,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
subserve,0.0,0.0,0.0,1.0,Non-Specific
subserved,0.0,0.0,0.0,1.0,Non-Specific
subserving,0.0,0.0,0.0,1.0,Non-Specific
subset,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
substance,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,Non-Specific
substantia,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
substantial,0.0,0.0,0.0,1.0,Non-Specific
substantially,0.0,0.0,0.0,1.0,Non-Specific
substrate,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
substrates,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
subtle,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
subtraction,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
success,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
successful,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
successfully,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
successive,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
suffering,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,Non-Specific
sufficient,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
suggest,0.0,0.0,0.0,1.0,Non-Specific
suggested,0.0,0.0,0.0,1.0,Non-Specific
suggesting,0.0,0.0,0.0,1.0,Non-Specific
suggests,0.0,0.0,0.0,1.0,Non-Specific
sulci,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
sulcus,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
